id,type,formId,sectionId,parentId,order,label,apiName,custom,uuid,height,page,width,x,y,unifiedFieldId
6727935,TextField,52601,8275,,9,Email,general_agent__email,FALSE,78d07cd2-ee97-4b39-ada8-e1fc8d40ee3a,,,,,,587
6727936,TextField,52601,8275,,10,National Producer Number,general_agent__number,FALSE,71a9a028-8671-480a-a23e-e9331462edaa,,,,,,588
6727937,TextField,52601,8276,,1,Name,general_customer__name,FALSE,bb2d47cb-e58c-4401-b183-5b632fc29dc9,,,,,,5
6727950,TextField,52601,8277,,1,Disclosure 1 ,products_disclosures-1,FALSE,f71e738b-5737-463e-9ba1-e9b53da0b4f1,,,,,,608
6727951,TextField,52601,8277,,2,Disclosure 2,products_disclosures-2,FALSE,f98a4886-7d48-40dd-b5bf-28654da5d9d3,,,,,,609
6727952,TextField,52601,8277,,3,Disclosure 3,products_disclosures-3,FALSE,8da71081-4625-434e-ab60-51d5febfffd9,,,,,,610
6727953,TextField,52601,8277,,4,Disclosure 4,products_disclosures-4,FALSE,093cd4f3-92e6-499a-9c68-513f2deecf11,,,,,,611
6727938,Checkbox,52601,8278,,1,Fixed or Fixed Indexed Annuities,products_fixed,FALSE,aa0d3f2c-9d09-47b2-941b-3eea15cda775,,,,,,593
6727939,Checkbox,52601,8278,,2,Variable Annuities,products_variable,FALSE,4cd6108a-f0ee-4f2d-aa56-49cea1ee0f71,,,,,,589
6727940,Checkbox,52601,8278,,3,Life Insurance,products_life,FALSE,5476beb8-8365-4319-9c6b-ab368f6a7826,,,,,,590
6727941,Checkbox,52601,8278,,4,Mutual Funds,products_mutual,FALSE,d6c371bd-d995-49e9-b3af-ba26a42ead84,,,,,,591
6727942,Checkbox,52601,8278,,5,Stocks / Bonds,products_stocks,FALSE,34989db4-1c1b-42da-bbfe-34583f3880ce,,,,,,592
6727943,Checkbox,52601,8278,,6,Certificates of Deposit,products_cd,FALSE,43ac0817-bd27-4d7d-b27f-f294c4e08730,,,,,,594
6727944,RadioGroup,52601,8278,,7,Whose Annuities Can I Sell to You? ,products_annuity--group,FALSE,25e225cd-9e4d-40a2-9b1a-6fb78ff0922b,,,,,,601
6727945,TextField,52601,8278,6727960,1,Specify,products_annuity__primarily-specify,FALSE,53aa37d1-87f1-44c7-aa5b-9c920f7ebc70,,,,,,605
6727946,TextField,52601,8278,6727961,1,Specify,products_annuity__other-specify,FALSE,abe25345-5da2-45bc-9b83-7fa8e263dbd1,,,,,,607
6727958,RadioButton,52601,8278,6727944,1,Annuities from Only One Insurer,products_annuity__one,FALSE,b314886d-ac02-4e6f-b43b-0509ebfc59d1,,,,,,602
6727959,RadioButton,52601,8278,6727944,2,Annuities from Two or More Insurers,products_annuity__two,FALSE,e2dd9b6a-190b-4b9f-9054-eea2e20e9a18,,,,,,603
6727960,RadioButton,52601,8278,6727944,3,"Annuities from Two or More Insurers, although primarily from:",products_annuity__primarily,FALSE,ccda2417-66f9-4533-bde4-90bf588604e7,,,,,,604
6727961,RadioButton,52601,8278,6727944,4,Other,products_annuity__other,FALSE,04dc147e-f605-46ae-b884-0fcf69fa219c,,,,,,606
6727947,RadioGroup,52601,8279,,1,I may be paid cash compensation as follows,products_payment--group,FALSE,c5f5b6e0-7e83-4850-b755-6e882dd48e9a,,,,,,595
6727948,TextField,52601,8279,6727962,1,Describe,products_payment__commission-describe,FALSE,051d076a-7d6e-4030-bbc8-7782012b989a,,,,,,597
6727949,TextField,52601,8279,6727964,1,Describe,products_payment__other-describe,FALSE,06b05373-2f3d-4b63-bd78-2b7cfa153a87,,,,,,600
6727962,RadioButton,52601,8279,6727947,1,Commission,products_payment__commission,FALSE,90c58d2d-5cf9-41c2-8261-c57ab46ae029,,,,,,596
6727963,RadioButton,52601,8279,6727947,2,Fees,products_payment__fees,FALSE,5e51b1b1-7833-4e6c-a312-252a2defe8a9,,,,,,598
6727964,RadioButton,52601,8279,6727947,3,Other,products_payment__other,FALSE,fabe2338-6018-4319-b589-ce2948707521,,,,,,599
6727637,RadioGroup,52559,8280,,1,Type,owner--group,FALSE,0bcf3006-df67-4ce2-a9f3-da28a9c35120,,,,,,298
6727638,TextField,52559,8280,6727856,1,Entity Name,owner_entity__name,FALSE,dde08003-b443-4a04-8111-584c93117089,,,,,,297
6727639,TextField,52559,8280,6727855,1,First Name,owner_individual__first,FALSE,fc96129a-03e6-4e3e-af58-bfd841539c29,,,,,,3
6727640,TextField,52559,8280,6727855,2,Last Name,owner_individual__last,FALSE,e2ed78bb-1dbf-487f-af99-d9bcb7d00470,,,,,,4
6727641,TextField,52559,8280,6727857,1,Employer Name,owner_employment__employer,FALSE,45dc4c10-34e0-4ff2-b886-929f7a074715,,,,,,395
6727642,TextField,52559,8280,6727857,2,Occupation,owner_employment__occupation,FALSE,d454505f-0680-47c2-baae-46a79e0753de,,,,,,396
6727643,RadioGroup,52559,8280,6727855,4,Employment,owner_employment--group,FALSE,0e7745b5-5dd7-4ed4-88f1-1e9377def0c6,,,,,,397
6727647,TextField,52559,8280,6727855,3,Date of Birth,owner_individual__dob,FALSE,3382ab1f-f007-40f4-932c-d777714e821f,,,,,,7
6727855,RadioButton,52559,8280,6727637,1,Individual,owner_individual,FALSE,2e324ca5-f911-4531-88ea-551892d8d1c4,,,,,,403
6727856,RadioButton,52559,8280,6727637,2,Entity,owner_entity,FALSE,8ade4c17-c56e-4600-b774-ae64cd8ba356,,,,,,402
6727857,RadioButton,52559,8280,6727643,1,Employed,owner_employment__employed,FALSE,0907fe3d-7c4f-4a9d-a267-08a2c33830ba,,,,,,398
6727858,RadioButton,52559,8280,6727643,2,Self-Employed,owner_employment__self,FALSE,b1a8c688-53f8-4901-9865-86e639dbdd02,,,,,,400
6727859,RadioButton,52559,8280,6727643,3,Retired,owner_employment__retired,FALSE,0fe846d9-4179-424f-bdaf-5a79809d88ea,,,,,,399
6727860,RadioButton,52559,8280,6727643,4,Not Employed,owner_employment__unemployed,FALSE,a9a51515-c3f6-4d3c-89d4-4864235adb9a,,,,,,401
6727644,TextField,52559,8281,,1,First Name,joint-owner_first,FALSE,ef62a6a4-758e-4cb6-b967-13f2e201cb23,,,,,,23
6727645,TextField,52559,8281,,2,Last Name,joint-owner_last,FALSE,32342cec-6efd-48fb-8681-75fbfd0a501a,,,,,,23
6727646,TextField,52559,8281,,3,Date of Birth,joint-owner_dob,FALSE,4319aabc-ce58-40b0-9632-67c3225f11e3,,,,,,299
6727648,TextField,52559,8282,,1,Premium Amount,products_premium,FALSE,69a42127-f1eb-45b8-b456-fbc7fc0c4d1d,,,,,,301
6727649,TextField,52559,8282,,2,Surrender Period (years),products_surrender__length,FALSE,91043601-938e-4b8a-96bb-01ace0f4153f,,,,,,302
6727650,TextField,52559,8282,,3,Year 1 Surrender Charge,products_surrender__year-1,FALSE,8d2b9ad8-157d-4701-b219-ef03db21eaf6,,,,,,303
6727651,RadioGroup,52559,8282,,4,Benefit Rider,products_rider--group,FALSE,636fde29-cadd-4ae3-88dc-09c27f1a15c1,,,,,,404
6727652,TextField,52559,8282,6727651,4,Rider Fee,products_rider__fee,FALSE,b1d75206-5a3f-405c-b533-b83ec6ce8731,,,,,,300
6727861,RadioButton,52559,8282,6727651,1,No Rider,products_rider__no,FALSE,446c3df1-0262-4e99-ae94-3f80ef0ed15e,,,,,,407
6727862,RadioButton,52559,8282,6727651,2,Enhanced Death Benefit,products_rider__enhanced,FALSE,7f037e0e-663e-4986-8cda-b677927c51ce,,,,,,405
6727863,RadioButton,52559,8282,6727651,3,Living Benefit,products_rider__living,FALSE,389c3bc7-616c-4325-a738-450454fa3e33,,,,,,406
6727668,RadioGroup,52559,8283,,6,Federal Tax Bracket,status_bracket--group,FALSE,55696459-335e-41c6-974c-aa68c8bb5e04,,,,,,430
6727669,Checkbox,52559,8283,6727966,1,Annuity,status_products__annuity,FALSE,a6986694-dd3d-44c7-b520-3d4d98af6404,,,,,,450
6727670,Checkbox,52559,8283,6727966,2,CDs,status_products__cd,FALSE,368e1be4-c741-4af4-b692-daf7e47e2a07,,,,,,451
6727671,Checkbox,52559,8283,6727966,3,Life Insurance,status_products__life,FALSE,8830de44-5e36-402d-9f12-1eafe43505e4,,,,,,452
6727672,Checkbox,52559,8283,6727966,4,Real Estate,status_products__real-estate,FALSE,e51333f7-3366-4b4e-bdb6-5c26f4875f87,,,,,,454
6727673,Checkbox,52559,8283,6727966,5,"Stocks, Bonds & Mutual Funds",status_products__stocks,FALSE,21aa81b6-8680-4ac5-b275-2745737cbfcd,,,,,,455
6727674,Checkbox,52559,8283,6727966,6,None,status_products__none,FALSE,b225670a-ab82-4b61-b913-7fc6ed2a26da,,,,,,453
6727725,TextField,52559,8283,,8,Number of annuities owned in household,status_annuities,FALSE,522209d4-d77b-4fb3-a61c-20d899a584d0,,,,,,428
6727726,TextField,52559,8283,,9,Total value of annuities owned in household,status_annuity-value,FALSE,165183d2-fe32-428f-a58a-4c8d141343e2,,,,,,429
6727727,RadioGroup,52559,8283,,10,Do you reside in a nursing home?,status_nursing--group,FALSE,cdfde996-3407-46e2-b5cc-cd66a2122055,,,,,,441
6727728,RadioGroup,52559,8283,,11,Have you executed an exchange in the past 60 months?,status_exchange--group,FALSE,4548ca6f-3960-4619-8a2b-924c79d50ae4,,,,,,438
6727729,RadioGroup,52559,8283,,12,Do you have a reverse mortgage,status_reverse--group,FALSE,4dc58b99-0c17-4ee8-b5c6-7fd256489d6e,,,,,,444
6727730,RadioGroup,52559,8283,,13,Are you using proceeds from the reverse mortgage to fund this annuity?,status_reverse-yes--group,FALSE,9980f471-0238-43ec-bd31-781ca7d54505,,,,,,447
6727752,RadioGroup,52559,8283,,1,Risk Tolerance for this Annuity,risk-tolerance--group,FALSE,5fcf975c-4c90-47f7-bc8d-87c452d9ecab,,,,,,408
6727866,RadioButton,52559,8283,6727668,1,0%,status_bracket__0,FALSE,d383eda6-8f7d-4726-b7f4-5c1c52aacaec,,,,,,431
6727867,RadioButton,52559,8283,6727668,2,10%,status_bracket__10,FALSE,68a9572b-6ebf-48e1-b9fe-20cd8308ab2d,,,,,,432
6727868,RadioButton,52559,8283,6727668,3,12%,status_bracket__12,FALSE,aed609ad-dadc-4a25-91af-060836f2f4e8,,,,,,433
6727869,RadioButton,52559,8283,6727668,4,22%,status_bracket__22,FALSE,2a18c9f3-b6f9-4566-90b5-ca95bbf3a2d0,,,,,,434
6727870,RadioButton,52559,8283,6727668,5,24%,status_bracket__24,FALSE,a4822a32-4f02-41bf-8e7c-a61d94fb72cd,,,,,,435
6727871,RadioButton,52559,8283,6727668,6,32%,status_bracket__32,FALSE,69e45cf5-9657-4f0c-b9ba-c245e9e2cc31,,,,,,436
6727872,RadioButton,52559,8283,6727668,7,35%,status_bracket__35,FALSE,89124444-0204-4a9e-b21d-7616033c961e,,,,,,437
6727873,RadioButton,52559,8283,6727668,8,37%,status_bracket__37,FALSE,3a20b6a6-e9a3-47bc-b833-58009f35ebc1,,,,,,456
6727874,RadioButton,52559,8283,6727727,1,Yes,status_nursing__yes,FALSE,b5b030db-9429-465a-ac75-6448c2faaacc,,,,,,442
6727875,RadioButton,52559,8283,6727727,2,No,status_nursing__no,FALSE,fc7d0c8a-f296-43ce-9271-b9fe9b61d72d,,,,,,443
6727876,RadioButton,52559,8283,6727728,1,Yes,status_yes,FALSE,183b4986-cc78-4c70-a50f-5fc3c0252190,,,,,,439
6727877,RadioButton,52559,8283,6727728,2,No,status_no,FALSE,dae0c630-90e4-45e4-9bf9-3fd6e1677f7d,,,,,,440
6727878,RadioButton,52559,8283,6727729,1,Yes,status_reverse__yes,FALSE,8fdf13da-f2d6-41cd-9ad5-937728253605,,,,,,445
6727879,RadioButton,52559,8283,6727729,2,No,status_reverse__no,FALSE,0632f742-57b2-4a67-931b-0fdcdb6ac794,,,,,,446
6727880,RadioButton,52559,8283,6727730,1,Yes,status_reverse-yes__yes,FALSE,8824f6b9-288c-4983-8197-3d5dbb86ff92,,,,,,448
6727881,RadioButton,52559,8283,6727730,2,No,status_reverse-yes__no,FALSE,5f4fcfa4-61fe-4054-ad5b-7b38138dddcf,,,,,,449
6727888,RadioButton,52559,8283,6727752,1,Conservative,risk-tolerance_conservative,FALSE,31f6343e-13fc-46f2-8e68-6fc0fe487fb9,,,,,,411
6727889,RadioButton,52559,8283,6727752,2,Moderate,risk-tolerance_moderate,FALSE,93c0e556-d63e-41ec-8996-57ac57b5288d,,,,,,410
6727890,RadioButton,52559,8283,6727752,3,Aggressive,risk-tolerance_aggressive,FALSE,87b1e65a-8370-45e4-9812-e34833eaaded,,,,,,409
6727966,Group,52559,8283,,7,Financial products you own or have previously owned,,FALSE,870bb1d3-cd25-4eb0-8fb0-ecefc4b04da3,,,,,,640
6727653,Checkbox,52559,8284,6727965,1,Owner's Current Wages,status_income__owner,FALSE,75551ed8-906f-4912-ac2e-4a462ebfb528,,,,,,457
6727654,Checkbox,52559,8284,6727965,2,Spouse / Partner's Wages,status_income__spouse,FALSE,2a2ea5bc-c726-4446-85a0-c1f359c40692,,,,,,458
6727655,Checkbox,52559,8284,6727965,3,Rental Income,status_income__rental,FALSE,3c2b07cb-f149-485b-a402-1dfa97bb09af,,,,,,459
6727656,Checkbox,52559,8284,6727965,4,Social Security,status_income__social-security,FALSE,02bfbcdf-d2f2-4939-b9f5-8dde80996be6,,,,,,460
6727657,Checkbox,52559,8284,6727965,5,Pension Plan Payments,status_income__pension,FALSE,2ca9c831-d13a-40ab-acc3-f1be6509ec8c,,,,,,461
6727658,Checkbox,52559,8284,6727965,6,Guaranteed Annuity Payments,status_income__annuity,FALSE,491f9e58-ca5e-43fd-9878-4e0d789790bc,,,,,,462
6727659,Checkbox,52559,8284,6727965,7,Regular Distributions from Investments,status_income__distributions,FALSE,b1f03140-bcbe-482a-b8d7-d5d80bb1761e,,,,,,463
6727660,TextField,52559,8284,,3,Annual Living Expenses,status_income__expenses,FALSE,84d3b52e-4c19-4b12-a852-9c6ddbd1b9ef,,,,,,304
6727661,TextField,52559,8284,,4,Disposable Income,status_income__disposable,FALSE,ae535154-6574-448e-b766-0a067ddca283,,,,,,305
6727662,TextField,52559,8284,,2,Annual Household Income,status_income__income,FALSE,942ba20c-be46-4ade-bdb0-ce1735f2bea8,,,,,,306
6727663,RadioGroup,52559,8284,,5,Do you anticipate a significant change to your future disposable income during the surrender charge period?,status_income--group,FALSE,ccf951c6-24b1-4320-9664-32d752acbd16,,,,,,468
6727664,Checkbox,52559,8284,6727864,1,Retirement,status_income__retirement,FALSE,8a0f4179-9e58-4d65-9744-4721e7cd752f,,,,,,464
6727665,Checkbox,52559,8284,6727864,2,Spouse / Partner's Retirement,status_income__spouse-retirement,FALSE,6354eca6-a384-45a7-a051-a0241797f05e,,,,,,465
6727666,Checkbox,52559,8284,6727864,3,Other,status_income__other,FALSE,664968be-cd6c-4c1a-afc8-c212b02f23c1,,,,,,466
6727667,TextField,52559,8284,6727666,1,Specify,status_income__specify,FALSE,d0721050-da6b-4b8f-82cc-ed4991d3b05e,,,,,,467
6727864,RadioButton,52559,8284,6727663,1,Yes,status_income__yes,FALSE,a1958c8a-9774-42e8-a558-dfc07fac1344,,,,,,470
6727865,RadioButton,52559,8284,6727663,2,No,status_income__no,FALSE,e810b207-36cd-4133-8120-d4537ca693e8,,,,,,469
6727965,Group,52559,8284,,1,Household Income Sources,,FALSE,7f42fcae-fc08-4444-9fc5-c19fca71d9d7,,,,,,641
6727675,TextField,52559,8285,6727969,1,Type of Liability - 1,secured-1_type,FALSE,cc77dc4c-cc15-49fa-a464-66425c697488,,,,,,307
6727676,TextField,52559,8285,6727675,1,Current Balance,secured-1_balance,FALSE,950b27c4-d2f8-4af5-a2f6-010b459ddfaa,,,,,,308
6727677,TextField,52559,8285,6727675,2,Monthly Payment,secured-1_payment,FALSE,e44bd1a9-3877-4ac2-9577-cd51fef02bcb,,,,,,309
6727678,TextField,52559,8285,6727675,4,Term of Liability (Months),secured-1_month,FALSE,16dc6ab2-6cd1-468c-acdf-381031a3d2a0,,,,,,310
6727679,TextField,52559,8285,6727675,3,Term of Liability (Years),secured-1_year,FALSE,a0459aa9-1d0b-4b98-aa4d-32cdb10cd478,,,,,,311
6727680,TextField,52559,8285,6727969,2,Type of Liability - 2,secured-2_type,FALSE,4e537a0f-ddbb-4b17-b7ec-a34aa297cde6,,,,,,312
6727681,TextField,52559,8285,6727680,1,Current Balance,secured-2_balance,FALSE,80c58968-7161-4719-bd5b-e717c71d2ffd,,,,,,313
6727682,TextField,52559,8285,6727680,2,Monthly Payment,secured-2_payment,FALSE,ad7d4384-6052-4e4c-80fb-f3dfca18a847,,,,,,314
6727683,TextField,52559,8285,6727680,3,Term of Liability (Years),secured-2_year,FALSE,ab0eeeb1-7a49-4ee9-82f1-a2055ac72532,,,,,,316
6727684,TextField,52559,8285,6727680,4,Term of Liability (Months),secured-2_month,FALSE,f1ad458d-b360-4f51-b1ce-bd201ae37ad9,,,,,,315
6727685,TextField,52559,8285,6727969,3,Type of Liability - 3,secured-3_type,FALSE,941e8e2d-a2ed-4e83-a92b-06ac6f16b821,,,,,,317
6727686,TextField,52559,8285,6727685,1,Current Balance,secured-3_balance,FALSE,7430acda-a2e4-4a0f-b5a3-24b992f2a75e,,,,,,318
6727687,TextField,52559,8285,6727685,2,Monthly Payment,secured-3_payment,FALSE,d6045ae6-4d74-48da-9da5-bb43d723eb8d,,,,,,319
6727688,TextField,52559,8285,6727685,3,Term of Liability (Years),secured-3_year,FALSE,636cb638-0cd0-469c-b409-ea6aa24a6068,,,,,,336
6727689,TextField,52559,8285,6727685,4,Term of Liability (Months),secured-3_month,FALSE,57ea65eb-1a7e-4b83-96b4-ff36f2083ad7,,,,,,320
6727690,TextField,52559,8285,6727969,4,Total Secured Liabilities,secured_total,FALSE,b533ced8-40ae-4fb1-955d-56127d37bb6d,,,,,,392
6727691,TextField,52559,8285,6727970,1,Type of Liability - 1,unsecured-1_type,FALSE,c2db0f3f-1875-4c28-bb4b-0ba187e3d939,,,,,,322
6727692,TextField,52559,8285,6727691,1,Current Balance,unsecured-1_balance,FALSE,85203db7-d2f5-460a-9729-d0b135f4a255,,,,,,323
6727693,TextField,52559,8285,6727691,2,Monthly Payment,unsecured-1_payment,FALSE,76c731c9-2246-49cd-a596-fea8183b4498,,,,,,324
6727694,TextField,52559,8285,6727691,3,Term of Liability (Years),unsecured-1_year,FALSE,7a7163b3-dfbd-4756-b9f3-9b89fce24774,,,,,,326
6727695,TextField,52559,8285,6727691,4,Term of Liability (Months),unsecured-1_month,FALSE,8178ea7a-2b83-48b1-8512-d2d223edbdb5,,,,,,325
6727696,TextField,52559,8285,6727970,2,Type of Liability - 2,unsecured-2_type,FALSE,48fd842c-5641-476c-8375-5d188ca98410,,,,,,327
6727697,TextField,52559,8285,6727696,1,Current Balance,unsecured-2_balance,FALSE,a14dcf1a-7770-4ee2-b3e2-ed91189ab2b4,,,,,,328
6727698,TextField,52559,8285,6727696,2,Monthly Payment,unsecured-2_payment,FALSE,44ad6b5b-8c1a-4b1c-9add-15041a3cd900,,,,,,329
6727699,TextField,52559,8285,6727696,3,Term of Liability (Years),unsecured-2_year,FALSE,7b3b0d49-3b66-4762-b02a-09811bd67210,,,,,,331
6727700,TextField,52559,8285,6727696,4,Term of Liability (Months),unsecured-2_month,FALSE,b24dc4c4-7fa3-4911-9cd8-aef6a5fe49ca,,,,,,330
6727701,TextField,52559,8285,6727970,3,Type of Liability - 3,unsecured-3_type,FALSE,445ec76c-9722-48ef-820c-96c515cf6afe,,,,,,332
6727702,TextField,52559,8285,6727701,1,Current Balance,unsecured-3_balance,FALSE,67160712-ce46-46c7-b187-de00529d7cb6,,,,,,333
6727703,TextField,52559,8285,6727701,2,Monthly Payment,unsecured-3_payment,FALSE,fbd78730-ee1e-479f-a9e9-1a2d37d7775e,,,,,,334
6727704,TextField,52559,8285,6727701,3,Term of Liability (Years),unsecured-3_year,FALSE,cb7f503f-48b5-4a9b-86ef-20e726984131,,,,,,336
6727705,TextField,52559,8285,6727701,4,Term of Liability (Months),unsecured-3_month,FALSE,b1135a60-efea-4547-9d1c-4ad1b5bd0d78,,,,,,335
6727706,TextField,52559,8285,6727970,4,Total Unsecured Liabilities,unsecured_total,FALSE,b91a26eb-09f1-44be-ad05-4ff44f2cf925,,,,,,393
6727969,Group,52559,8285,,1,Secured Liabilities,,FALSE,9b7e53da-419b-431c-a7b1-15006c419186,,,,,,642
6727970,Group,52559,8285,,2,Unsecured Liabilities,,FALSE,757d37ce-9b44-4a7e-9811-59e90bba0ff4,,,,,,643
6727707,TextField,52559,8286,6727971,1,Checking / Savings Account,liquid_account,FALSE,e073b76e-6064-45a5-9bfa-2bb02a52c7a6,,,,,,337
6727708,TextField,52559,8286,6727971,2,Certificates of Deposit,liquid_cd,FALSE,4d4caeab-3f32-4ecf-8662-652410e598fc,,,,,,339
6727709,TextField,52559,8286,6727971,3,Stocks / Bonds / Mutual Funds,liquid_stocks,FALSE,fbf10e59-d9fa-4df1-b3bd-eb645dc743cb,,,,,,394
6727710,TextField,52559,8286,6727971,4,Annuities out of surrender period,liquid_annuities,FALSE,1113b400-01c8-4c67-9208-62677c8356a8,,,,,,338
6727711,TextField,52559,8286,6727971,5,Other,liquid_other-1,FALSE,6e0724ba-7c5d-4bd7-a220-eb9878309fb7,,,,,,340
6727712,TextField,52559,8286,6727971,6,Other,liquid_other-2,FALSE,96803c79-c5fa-4b7c-8fd4-07d14e89232b,,,,,,341
6727713,TextField,52559,8286,6727971,7,Total Liquid Assets,liquid_total,FALSE,3f49b710-364e-4f98-bbc3-50d91d8713d2,,,,,,342
6727714,TextField,52559,8286,6727972,1,Primary Home,non-liquid_home,FALSE,00e19bd3-e964-4588-b336-def163faa399,,,,,,343
6727715,TextField,52559,8286,6727972,2,Other Property,non-liquid_property,FALSE,e69bfb07-d9fd-44f6-b170-5565788bde2c,,,,,,344
6727716,TextField,52559,8286,6727972,3,"Retirement plans (401k, Pension, etc)",non-liquid_retirement,FALSE,fe744f1b-9dc9-4001-ba8e-b4e75e5c9b19,,,,,,347
6727717,TextField,52559,8286,6727972,4,Stocks / Bonds / Mutual Funds,non-liquid_stocks,FALSE,968c2ea3-5bf3-4b9a-ace7-3e7d4e82a626,,,,,,348
6727718,TextField,52559,8286,6727972,5,Annuities in surrender period,non-liquid_annuities,FALSE,8535e110-d298-46eb-a755-311a014ecd16,,,,,,345
6727719,TextField,52559,8286,6727972,6,Life Insurance Cash Value,non-liquid_life,FALSE,2bfff6d6-7fa6-443b-a8d5-a07bd0dbea00,,,,,,346
6727720,TextField,52559,8286,6727972,7,Other,non-liquid_other,FALSE,81e6ebc4-b173-416e-b57c-6533cba1090f,,,,,,344
6727721,TextField,52559,8286,6727972,8,Total Non-Liquid Assets,non-liquid_total,FALSE,f0e00a2f-2545-4255-a752-474d181d285e,,,,,,349
6727722,TextField,52559,8286,,3,Total Assets,net-worth_total-assets,FALSE,e4ac5da9-596e-47cc-9d0e-e00a7fcbf22a,,,,,,351
6727723,TextField,52559,8286,,4,Total Liabilities,net-worth_total-liabilities,FALSE,07b8b5a7-42b8-40fa-9295-a10b37445d1c,,,,,,352
6727724,TextField,52559,8286,,5,Total Net Worth,net-worth_total,FALSE,947a77a4-3118-4dd0-b3cd-c29d274fbd5d,,,,,,350
6727971,Group,52559,8286,,1,Liquid Assets,,FALSE,888c4f46-638b-4edf-913a-4aa716e62fc9,,,,,,644
6727972,Group,52559,8286,,2,Non-Liquid Assets,,FALSE,e20944f5-c1fe-4f4b-a5df-61a042806a57,,,,,,645
6727731,Checkbox,52559,8287,6727967,1,Immediate Income,objectives_immediate,FALSE,e2a147ac-9719-4f19-8156-a1e4e4543b63,,,,,,479
6727732,Checkbox,52559,8287,6727967,2,Fee Reduction,objectives_fee-reduction,FALSE,1d72af1d-3b08-45c1-86b1-e0483d0cbe5d,,,,,,471
6727733,Checkbox,52559,8287,6727967,3,Lifetime Income,objectives_lifetime,FALSE,4d41cf0b-7dc4-423c-b0ef-058175bb749d,,,,,,478
6727734,Checkbox,52559,8287,6727967,4,Pass on to Beneficiaries,objectives_beneficiaries,FALSE,459538ba-574f-44fc-a4ac-38ea617785f9,,,,,,473
6727735,Checkbox,52559,8287,6727967,5,Tax Deferral,objectives_deferral,FALSE,7469349d-e309-46a4-8c08-c0c37003b7f8,,,,,,472
6727736,Checkbox,52559,8287,6727967,6,Non-Assignability,objectives_non-assignability,FALSE,6a22fe85-1e87-4d9d-8189-5710938cbdb1,,,,,,475
6727737,Checkbox,52559,8287,6727967,7,Multiple Index Options,objectives_multiple-index,FALSE,c3d50801-c7b2-4cde-8359-bff11544a806,,,,,,476
6727738,Checkbox,52559,8287,6727967,8,Higher Index Rate / Index Credit Potential,objectives_higher-index,FALSE,3ffedbab-080b-4b11-ab84-8a48253e1ea2,,,,,,480
6727739,Checkbox,52559,8287,6727967,9,Principal Protection,objectives_protection,FALSE,d009988c-fd72-4a34-923f-4c5b3f59e879,,,,,,474
6727740,Checkbox,52559,8287,6727967,10,Lump Sum Death Benefit,objectives_lump,FALSE,b81a1d3d-3420-4dd8-a6b5-d5e2fba39765,,,,,,477
6727741,RadioGroup,52559,8287,,2,Does the consumer intend to apply for means-tested government benefits? ,objectives--group,FALSE,74ee2943-03f6-4886-a126-ca514d2c888e,,,,,,481
6727742,TextField,52559,8287,6727882,1,Name of Elder Law Attorney,objectives_elder-law,FALSE,103b572b-fe8d-44df-bc92-cf5d76a335ee,,,,,,484
6727882,RadioButton,52559,8287,6727741,1,Yes,objectives_yes,FALSE,4fe998a2-4293-4f69-8c6e-15f92eccfc9f,,,,,,482
6727883,RadioButton,52559,8287,6727741,2,No,objectives_no,FALSE,95163fee-1c88-4b29-868d-d849b93a8040,,,,,,483
6727967,Group,52559,8287,,1,How will this annuity help you meet your objectives?,,FALSE,ec2764de-c27c-43fd-bf9a-ba2fd2d93521,,,,,,646
6727743,TextField,52559,8288,,1,How long do you plan to keep this annuity?,access_length,FALSE,929a6a37-66cc-490d-90bc-1a1af799db42,,,,,,485
6727744,RadioGroup,52559,8288,,2,When do you anticipate taking your first distribution from this annuity?,access_first-distribution--group,FALSE,f563be82-524e-4742-85dc-cbad5a877ab1,,,,,,493
6727745,Checkbox,52559,8288,6727968,1,Immediate Income,access_first-distribution__immediate,FALSE,c603aed3-c379-438e-bf00-6df12a0535f4,,,,,,487
6727746,Checkbox,52559,8288,6727968,2,Leave to Beneficiary,access_first-distribution__beneficiary,FALSE,7de6857f-152b-4339-b851-e4d350ce0c5a,,,,,,486
6727747,Checkbox,52559,8288,6727968,3,Life Expectancy / Stretch Payments,access_first-distribution__stretch,FALSE,da3dd90f-b2b9-46e7-8c4f-aa6ebb485fc6,,,,,,491
6727748,Checkbox,52559,8288,6727968,4,Income Rider,access_first-distribution__rider,FALSE,378a10ac-4d04-4951-87da-fcc9e818d2ed,,,,,,489
6727749,Checkbox,52559,8288,6727968,5,Lump Sum,access_first-distribution__lump,FALSE,64f7fc61-e653-46b8-8f00-5ca0d3e93ab6,,,,,,488
6727750,Checkbox,52559,8288,6727968,6,Required Minimum Distribution,access_first-distribution__rmd,FALSE,46cbef37-7236-44de-b549-05402334c434,,,,,,490
6727751,Checkbox,52559,8288,6727968,7,Penalty-free or Systematic Withdrawals,access_first-distribution__penalty-free,FALSE,91b82eab-4104-454d-9f91-1457ad2065f3,,,,,,492
6727884,RadioButton,52559,8288,6727744,1,< 1 year,access_first-distribution__less-1,FALSE,d62f3932-e70b-4ade-aa48-4059f7012ef7,,,,,,494
6727885,RadioButton,52559,8288,6727744,2,1 - 5 years,access_first-distribution__1-5,FALSE,98386685-0361-46fa-a89e-0cb329e742d3,,,,,,495
